project_id,project_name,country_id,country_code,country_name,region_id,region_code,region_name,place_id,place_code,place_name
304,Systematic TB treatment in severe malnourished children,285,400,Undefined Countries,,,,,,
145,Systematic use of TB-LAM test (Determine ) in HIV infected adults with low CD4 count,,,,,,,,,
320,Systeme de surveillance mortalite  Bangui  RCA  MSF-B,4,CF,Central African Republic,411,CF-02,Bangui,97,Bangui,Bangui
202,T - Training -  -  - Formation des Cadres - Session 1/Avril - MSF-F -  -  -  -,3,FR,France,,,,,,
203,T - Training -  -  - Formation des Cadres - Session 2/Octobre - MSF-F -  -  -  -,3,FR,France,,,,,,
192,T - Training - All -  - PSP1 February 2013 - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
193,T - Training - All -  - PSP2 September 2013 - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
194,T - Training - All -  - Rep. Aux Epid. Anglais - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
195,T - Training - All -  - Rep. Aux Epid. Francais - MSF-F - MSF-B - MSF-CH - MSF-H - MSF-E,,,,,,,,,
199,T - Training - All -  - Revision du PSP - MSF-F -  -  -  -,,,,,,,,,
207,T - Training - Australie - Sydney - E-Response training course - MSF-F -  -  -  -,26,AU,Australia,,,,,,
205,T - Training - France - Creteil - University course - U. Creteil -  -  -  -,3,FR,France,,,,,,
206,T - Training - France - Rennes - University course - U. Rennes -  -  -  -,3,FR,France,,,,,,
204,T - Training - Ouganda - Kampala - Reponse aux urgences et aux epidemies - MSF-CH -  -  -  -,13,UG,Uganda,,,,,,
201,T - Training - Tchad -  - Reponse aux epidemies - MSF-F -  -  -  -,9,TD,Chad,,,,,,
777,Task shifting in HIV programs - OCP,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
287,Task shifting in HIV programs  UNITAID,15,MW,Malawi,,,,,,
494,Task shifting in HIV programs  UNITAID (via OCP),15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
765,TB-SPEED UNITAID,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
249,TB diagnosis of acutely ill children  Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
214,Technical follow up data collection  intersection  Syria,32,SY,Syria,,,,,,
190,Technical support in External Quality Control  DNDI,13,UG,Uganda,,,,,,
508,test,3,FR,France,,,,,,
483,Test and Treat Evaluation South Sudan,5,SS,South Sudan,,,,,,
584,Test and Treat Evaluation South Sudan,5,SS,South Sudan,,,,,,
170,Tests diagnostiques rapides  Institut Pasteur et MSF-OCP,285,400,Undefined Countries,,,,,,
787,Texas Explo,30,US,United States,3388,US-44,Texas,134,Houston,Houston
79,Time to become negative of three rapid diagnostic tests for malaria in children under 5 years of age,13,UG,Uganda,,,,,,
341,Training_ResponseToEmergencies_OCB_Pakistan_2014,,,,,,,,,
309,Treatment of cholera-related emesis to improve the benefits of ORS therapy,,,,,,,,,
593,Treatment of cholera-related emesis to improve the benefits of ORS therapy,,,,,,,,,
722,Typologie annuelle  BI,285,400,Undefined Countries,,,,,,
366,Uganda  Carriage  Adjumani  2014,13,UG,Uganda,,,,,,
691,Uganda Bidibidi evaluation initiale - OCP,13,UG,Uganda,3289,UG-58,Yumbe,69,Yumbe,Yumbe
306,Ultrasound Guided Peripheral Nerve Blocks,,,,,,,,,
725,Understanding of the aetiology and pathophysiology of kwashiorkor OR15/27,10,NE,Niger,2080,NE-04,Maradi,81,Madarounfa,Madarounfa
725,Understanding of the aetiology and pathophysiology of kwashiorkor OR15/27,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
239,Unitaid funded - POC  M&E  Impact  Feasibility  Outcome,285,400,Undefined Countries,,,,,,
288,UNITAID Viral Load: Association between NNRTI exposure  VL suppression and emergence of resistance in HIV-infected patients on rifampicin (CARINEMO),22,MZ,Mozambique,,,,,,
1056,Urgence cholera - Lubumbashi - RDC- MSF OCP,1,CD,Congo - Kinshasa,541,CD-06,Katanga,87,Lubumbashi,Lubumbashi
961,Urgepi - Lubumbashi - RDC - OCP,1,CD,Congo - Kinshasa,541,CD-06,Katanga,87,Lubumbashi,Lubumbashi
684,Use of Hepatitis E vaccine,10,NE,Niger,2078,NE-02,Diffa,34,NE-02-01,Diffa
750,Use of LAM for the diagnosis of tuberculosis in RDC,1,CD,Congo - Kinshasa,542,CD-07,Kinshasa City,10,CD-07-05,Kinshasa
595,Use of LAM test in adults  Chiradzulu  OCP,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
346,Use of LAM test in adults  Chiradzulu  OCP,15,MW,Malawi,,,,,,
345,Use of LAM test in adults  Maputo  OCG,22,MZ,Mozambique,,,,,,
598,Use of LAM test in adults  Maputo  OCG (MZ160),22,MZ,Mozambique,1962,MZ-06,Maputo,32,MZ-06-01,Maputo
347,Use of LAM test in adults  Myanmar  OCG,21,MM,Myanmar (Burma),,,,,,
303,Use of LAM test in HIV infected adults with low CD4 count in programmatic conditions  OCP,87,MK,Macedonia,,,,,,
256,Use of measles vaccine in a controlled temperature chain (CTC),1,CD,Congo - Kinshasa,,,,,,
726,Use of measles vaccine in Controlled Temperature Chain,1,CD,Congo - Kinshasa,,,,,,
401,Use of pegylated liposomal doxorubicin for treatment of Kaposi's Sarcoma  OCG (MZ160),22,MZ,Mozambique,1962,MZ-06,Maputo,32,MZ-06-01,Maputo
119,Use of tetanos vaccine out of the cold chain,9,TD,Chad,,,,,,
453,UZIMA,13,UG,Uganda,,,,,,
216,Vaccination coverage and effectiveness of OCV  Kalemie  RDC,1,CD,Congo - Kinshasa,541,CD-06,Katanga,7,CD-06-02,Kalemie
233,Vaccine Coverage and Effectiveness Protocols for Oral Cholera Vaccine,,,,,,,,,
654,vaccine coverage survey and nutritionnal evaluation using MUAC  Aweil Town  South Sudan,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
165,Vaccine effectiveness of one dose of the OCV Shanchol: concept paper and protocol development,285,400,Undefined Countries,,,,,,
392,Vaccinecoverage_PCV_Adjumani_Uganda_2014,13,UG,Uganda,3232,UG-01,Adjumani,48,UG-01-01,Adjumani
99,Variability of DST for ethambutol and mutations implicated in resistance  Georgia,89,GE,Georgia,,,,,,
467,VASCOMU: Validation of a clinical score for the diagnosis of Mycobacterium ulcerans (MU) infection in Cameroon,45,CM,Cameroon,,,,,,
583,VASCOMU: Validation of a clinical score for the diagnosis of Mycobacterium ulcerans (MU) infection in Cameroon (MI984),45,CM,Cameroon,526,CM-01,Adamaoua,,,
583,VASCOMU: Validation of a clinical score for the diagnosis of Mycobacterium ulcerans (MU) infection in Cameroon (MI984),45,CM,Cameroon,527,CM-02,Centre,,,
1066,VC survey protocol-template in french for submission MSF ERB,,,,,,,,,
391,Villagebasedsurveillance_Ebola_Loffa_Liberia_OCG,46,LR,Liberia,,,,,,
338,Violence  Bangui  intersectional  RCA  2014,4,CF,Central African Republic,411,CF-02,Bangui,97,Bangui,Bangui
542,Viral Load: Association between NNRTI exposure  VL suppression and emergence of resistance in HIV-infected patients on rifampicin (CARINEMO) (UNITAID via OCB),22,MZ,Mozambique,,,,,,
641,VL_4country_support_consortium,75,ET,Ethiopia,,,,,,
537,VL_4country_support_consortium,,,,,,,,,
579,VL_4country_support_consortium,,,,,,,,,
382,Voyage Unitaid Hep C,56,IN,India,,,,,,
382,Voyage Unitaid Hep C,55,IR,Iran,,,,,,
382,Voyage Unitaid Hep C,14,KE,Kenya,,,,,,
382,Voyage Unitaid Hep C,22,MZ,Mozambique,,,,,,
382,Voyage Unitaid Hep C,13,UG,Uganda,,,,,,
382,Voyage Unitaid Hep C,57,UA,Ukraine,,,,,,
399,WHO OCV Guideline,285,400,Undefined Countries,,,,,,
381,Wound survey  OCP,1,CD,Congo - Kinshasa,,,,,,
591,Wound survey  OCP,1,CD,Congo - Kinshasa,,,,,,
605,Xpert diagnostic algorithm  Homa Bay,14,KE,Kenya,1461,KE-08,Homa Bay,26,KE-08-01,Homa Bay
100,Xpert diagnostic algorithm  Homa Bay,14,KE,Kenya,,,,,,
646,Yellow fever _ Uganda _2016,13,UG,Uganda,,,,,,
445,Yida  support vaccine coverage 2014  OCP,5,SS,South Sudan,2821,SS-06,Unity,82,Yida,Yida
